id,comment_text,split,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disability,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,Z
390266,"Dallas Mass cop murderer's Arabic name was Fahed Hassen - racist domestic terrorists 'Black Lives Matter' and their Comrades


“During the search of the suspect's home, detectives found bomb making materials, ballistic vests, rifles, ammunition, and a personal journal of combat tactics.""
• Dallas Mass cop murderer's Arabic name was Fahed Hassen
• Dallas Mass Cop Murderer was Follower of Nation of Islam

• Chaos in St. Paul - Police injured after #BlackLivesMatter Attacks Cops With Rocks, * Rebar, Bottles, Fireworks, Molotov Cocktails, July 10, 2016
• Gunfire hits San Antonio police headquarters, July 10, 2016
• Violence at another Black Lives matter event in Chicago, July 9, 2016
• New Black Panther Leader: Cop Killer Micah Johnson ‘Just Got Five Of The Bastards’

http://www.newswithviews.com/Devvy/kidd730.htm",train,2016-07-16 17:18:15.044466+00,21,,141464,approved,0,0,0,0,0,0.5,0.1,0.2,0.0,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.3,0.8,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,10,10,0
700944,"Sure the Russians attempt to hack into other countries systems and of course the US plainly stays out of any such business obvious because nothing is ever mentioned about how or why we would ever do such a dastardly deed. Of course the Chinese and most all of the countries do the same but not us. This is a terrible thing that they do while we remain pure and fair, Darn Russians!",train,2016-12-13 02:59:13.834471+00,21,,156201,approved,1,0,0,0,0,0.9,0.2,0.6,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,10,10,0
533697,"This DA's office sounds like real jewels.  From back in March - 

A Washington County prosecutor’s internet post defending racial profiling has some local defense attorneys concerned.

Deputy District Attorney Zoe Smith is “on board” with “the anti-politically correct movement to support Trump,” Smith wrote recently on her Facebook page. She added, “If you’re looking for a terrorist, look at a young Muslim male. If you’re looking for a gang shooter, look for a young black guy. If you’re looking for a child molester or a mass shooter, look for a white guy. That’s just common sense.”

So it makes sense that they'd be soft on someone who acts just like the candidate they support.",train,2016-10-17 21:38:46.143770+00,13,,148705,approved,0,0,0,1,0,0.5,0.0,0.0,0.0,0.5,0.2,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,1
5985432,Start by banning all Chinese drivers. Holy crap. Been to Markham lately.,train,2017-09-20 12:10:36.109623+00,54,,379801,rejected,0,0,0,0,0,0.5571428571428572,0.0571428571428571,0.1714285714285714,0.0,0.4142857142857143,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10,70,0
846214,"Actually the US simply cannot grant independence to any of the 50 states because there is no avenue in US law to do so. That was settled by the Civil War 150 years ago and confirmed by the Supreme Court in Texas v. White in 1869. Since there is no legal option, either nationally or internationally, the only path would be revolutionary violence and I personally have never met anyone in any group in Hawaii so foolish as to advocate that suicidal idea.",train,2017-01-16 05:13:43.428921+00,22,778893.0,159055,approved,0,0,0,0,0,0.8,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,0
5773241,"I'm happy to agree that the KKK and Neo-Nazi groups are repugnant.  I'm not willing to concede that BLM and Antifa are any better.  A pox on both houses.  While I don't condone white supremacists or Nazis,  I swore an oath to defend the Constitution against all enemies, foreign and domestic.  And the First Amendment to that Constitution codifies every US citizen's rights to assembly, speech, and petition for redress.  Including Nazis.  So long as they are peaceful.",train,2017-08-15 17:37:29.951569+00,102,5768313.0,366454,approved,0,0,0,7,1,0.5,0.0,0.1,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,1
5896074,Maybe we can send members from YOUR family to Tamaulipas? Where they can be decapitated and fed to dogs? You realize that your disdain for your fellow Latinos is the definition of evil... what will it take for you to show sympathy for fellow humans that are being put into deadly situations because of the misguided ramblings of our current demented President?,train,2017-09-04 17:30:15.070039+00,102,5895082.0,373898,approved,0,0,0,1,5,0.6,0.1,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,10,0
7030994,"I believe this baker was targeted by these gays, and I hope he wins when the Supreme Court hears his case. He has every right to NOT bake a cake due to his religious beliefs and his Freedom of Speech protection. These gays are out of control...and I, frankly, would not insist that anyone make me anything..because if they had to, what do you think they may add as extra ingredients to the recipe. Get a grip!",test,2017-09-24 15:08:59.513532+00,102,,381309,approved,1,0,2,2,1,0.8,0.0,0.1,0.0,0.7,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,0
968599,"9 out of 10 crimes here have black perps.

It's not racism it's truth. I live here I listen to the radio as Gun play, gang killings, etc are all black people.

You are being stopped or harassed because of a good reason.
I live here so you can't BS me. I hear it every single hole day. There are parts of Dartmouth so scary the cops don't get even go there.

Enough of his horse....... Liberal crap polls",train,2017-02-08 21:33:53.109584+00,54,,166989,approved,0,0,0,5,0,0.7625,0.05,0.2,0.0125,0.6375,0.7,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,80,0
7160712,"yes, I think that the baker who is sole owner, has the right to say that he will not decorate the cake the way that they want. 
This is true for when KKK, NAZIs, Muslims, Christians, Disabled, White, Pink, Red, Blue, etc. Heck, even a Zombi.

I will not be using this baker because I disagree with what he is doing. 
Look, the constitution gives us rights and freedoms.
And a big part of that is the right to be jerks.",test,2017-09-25 01:52:49.971911+00,102,6015973.0,381309,approved,0,0,0,0,0,0.7432432432432432,0.0405405405405405,0.1486486486486486,0.0135135135135135,0.3108108108108108,0.6891891891891891,0.0135135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.1,0.4,0.2,0.2,0.4,10,74,1
5636712,"Did you know that Islam's prophet was the largest Black Slave owner during his lifetime..  His closest black slave Bilal begged his white prophet master to set him free and he wouldn't..  If you ever called The Muslim prophet a black man, he would have slit your throat because he equated blackness with the devil and even wrote that the devil is a black man, black dogs are evil, and many other examples.     Even today at this moment in time Islam is enslaving black people and I am not talking about Boko Haram but Libya thanks to Obama and Hillary for taking out Gaddaffi, they created not just Benghazi but this.  And if you are not a Muslim then you should read the Quran and Hadiths because you are already written within the pages as an infidel, and Christians and Jews are called 'pigs and dogs' and women 'halfwits' who mostly will be in hell fire..   Before you speak get educated.   Libya: African migrants sold as slaves in slave markets
www.jihadwatch.org/2017/04/libya-african...",train,2017-07-21 23:30:39.168271+00,102,5632033.0,357577,approved,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1
5539942,"A Canadian is a Canadian is a Canadian, Harrumph! Even convicted terrorists who committed high treason and fought for the Taliban against Canada and our Allies. The same Taliban that rapes and mutilates women and children. Are you seriously this shamelessly ignorant to the realities of what happens in Afghanistan? Armchair quarterbacks falling over each other to defend a convicted terrorist who fought for the Taliban, because it's 2017? Pathetic. Hey! I didn't hear a harrumph from that guy... Harrumph!",train,2017-07-06 16:50:02.508550+00,54,5535262.0,352079,rejected,0,0,0,0,0,0.5625,0.0875,0.0375,0.175,0.175,0.4625,0.025,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10,80,0
7073260,"This man says nothing about holding predator priests accountable.  I hope SNAP continues to advocate for victims of sexual abuse in Alaska.  Silence from ""church leaders"" is why Alaska remains a predator friendly state.  And the leader in the nation for violence against women and children.",test,2016-10-05 04:47:38.071764+00,21,,147592,approved,0,0,0,2,0,0.6,0.0,0.0,0.4,0.2,0.5,0.0,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,10,10,0
5787508,"Ridiculous.

President Trump denounced the neo-nazis.

What he correctly refused to do was lump everyone who opposes the removal of beautiful, historical statues together.

Your response is quite Taliban/Daesh.  If you do not like a work of art, then you believe that you have the right to destroy it.

You, like Dobbs and the rest of the scofflaw progressives condone black criminals like Taqiyah Thompson who wish to destroy art and America.

The lying, corrupt progressives are the disaster, not President Trump.",train,2017-08-17 15:30:18.485071+00,102,5787352.0,367391,approved,0,0,1,2,1,0.6666666666666666,0.0277777777777777,0.0555555555555555,0.0,0.3055555555555556,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,72,0
470796,"Scuzzy white wanna be surfer. This looks like a white guy, where did you come up with black? Looks like an all white guy. No color at all. Considering the FBI is now involved, I would think the suspect's details would be more detailed.",train,2016-09-12 09:09:53.533409+00,21,470783.0,145773,approved,0,0,0,1,0,0.5,0.0,0.0,0.0,0.5,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,1
480443,Another white hipster caught stealing. Haha!  He was probably throwing a party for someone. Got the meat and now for the present.,train,2016-09-18 20:49:24.128552+00,21,,146261,approved,0,0,0,0,0,0.5375,0.025,0.0125,0.0,0.5,0.3375,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,80,1
5273135,"The right needs to be put down!

With the KGB interference a vast majority of  [color opposite of black] were slow enough and stupid enough to fall for fake news. They voted for Trump instead of Clinton due to their stupidity and the fake news and now we are left with the Trumpster.

Do your part and publicly scold these people, they are the same ones that aren't apologetic about slavery, stealing the entire state of Alaska from the natives, and systemically destroying Earth with their emissions. It is time the conservative section of society is stripped of its ability to vote on the basis that all they do is rob others!",train,2017-05-18 16:39:54.041257+00,21,,335621,approved,0,0,0,4,0,0.6527777777777778,0.0277777777777777,0.0555555555555555,0.0,0.125,0.6527777777777778,0.0138888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10,72,0
7141703,They are mob whores & their children will be subjects {besides a black democrat president would have to be a traitor you don't know this?}...you are uninformed,test,2016-05-31 08:58:56.693930+00,21,329377.0,137535,rejected,0,0,0,0,0,0.8142857142857142,0.1714285714285714,0.6714285714285714,0.0285714285714285,0.4857142857142857,0.8142857142857142,0.0142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,70,0
7009686,"And it's funny that this long ago ceased to be a campaign of issues, but rather a contest of who is hated more---A true Evil of Two Lessers.  Our shackles as a voting public have never been more obvious, or heavy:  If we don't vote for one, the other will win.  Regardless of who we vote for, one of them will be president.  

Who will it be?  The current flavor of the Military Industrial Complex and the multi-national banking establishment?  (We tried the first African-American president, now we'll try the first woman president...)  Or the ""wrecking ball"" (who by the way has all the credibility of a class clown, and would still represent the above interests)?

Whatever happens, the rich will get richer, the poor poorer; public money will still go toward maintaining a world-wide military empire defending the interests of a few, at the expense of our sons and daughters; and our liberties will still be siphoned away by what amounts to a police state.",test,2016-10-15 17:09:50.794775+00,21,530363.0,148568,approved,0,0,0,4,0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10,10,0
7098857,Exact opposite of what if happening in the States.  Trudeau is the new corrupt 'leader' on the block garnering favours from the elite be it China or super rich Muslim Imams.  Sooner or later someone is going to have to come to grips with Trump eating our lunch and even the useful idiots will finally take notice.,test,2017-01-10 16:08:50.319217+00,54,,160971,approved,0,1,1,7,2,0.5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6,10,0
471360,Whatever this idiot says sounds like what Trump would says.  Obviously this idiot belongs in the bible belt states where being regressive/exclusive is considered the best way to live.  What a shame that she lives in the state where Aloha spirit welcomes everyone including  Japanese atheist: myself.,train,2016-09-12 19:55:39.865324+00,22,,144325,approved,0,0,0,0,0,0.8472222222222222,0.0277777777777777,0.2083333333333333,0.0,0.1666666666666666,0.7916666666666666,0.0138888888888888,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10,72,0
5966980,"Heck, all they need is a hurricane and you'll see all the looters come out...! And what is the color of their skin? Let's not get PC about the truth. Why doesn't Obama, Jackson, Sharpton, and other leaders of the black community say anything about these thugs who cause property damage and mayhem...? Only one reason... they are of the same color... That folks is racism... And they practice it openly and the left wing media will not touch it...",train,2017-09-16 23:47:14.911439+00,55,5966641.0,378575,approved,0,0,0,0,0,0.9,0.1,0.2,0.1,0.5,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,0
5774138,"So I guess we merely have to worry about treason, widespread self-dealing, destruction of the social safety net, targeted totalitarianism (directed at the undocumented, directed at Muslims), an understaffed government in which everyone attacks everyone else every day, covert and overt encouragement of white supremacism, and an ignorant leader who watches TV all day and might get us into a nuclear war with a bellicose tweet. 

But no full-scale fascism for now! Yippee!",train,2017-08-15 19:27:37.985173+00,21,,366850,approved,0,0,0,0,0,0.6,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,1
5796488,"If I were an alien and landed in this country and just watched the new shows on TV I would look up the definition of Nazis and White Supremacists and I would think that the president of this country had made a speech extolling the wonderful virtues of these groups. I would then go back and listen to what he actually said denouncing all hatred, prejudice and violence, suggesting this was a time for Americans to come together and end this sort of behavior/thinking  and I would wonder if the whole group of people who dispensed and talked about news were crazy or if he had given another speech which I could not find.  By the way I am middle class (you know the reviled class in this country?) and I am not dumb***, a republican, nor an idiot - and I wonder just when after I left the liberal political party it became a party of such narrow minded bigotry!  At one point, I was appalled when reading these folks in the comment sections at how mean, hateful and self-righteous they now were.",train,2017-08-18 18:51:02.919825+00,105,5793139.0,367886,approved,0,0,0,0,0,0.8,0.2,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,10,10,1
7175256,"Romeo, you are the biggest coward ever because you did not act to save the slaughtered people of Rwanda. Suffer you dirty pig. You can never outlive your shame!",test,2017-07-08 23:40:20.021476+00,54,,353158,rejected,0,0,0,0,0,0.851063829787234,0.0425531914893617,0.1063829787234042,0.0,0.0212765957446808,0.851063829787234,0.0851063829787234,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,6,47,0
768279,You can't use race in this cuz that's not what it's about. They were wearing ski masks. And it's almost hypocritical to say black lives matter when the suspects and victim were both black,train,2016-12-30 00:47:26.527621+00,21,760999.0,158654,approved,0,0,0,0,0,0.6,0.0,0.0,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,0
507296,"""It gives the message that the primary purpose of marriage is sexual satisfaction...""  Wrong.  Such a judgmental statement is in ignorance of how anyone and everyone chooses to marry: it is out of love, and one way that love is expressed is through the intimacy of sexual union.  Terms like ""Divine Will"" and ""attempts to overturn the long-held Judeo-Christian concepts of marriage..."" are smokescreens for the oppression of others.  The concept of marriage changes a number of times before Jesus was born, so which ""long held"" concepts are you referring to?  And is not the Church's traditional view of marriage as being for procreation?  That involves having sex, does it not?  So, once again, you reveal for us quite well the inconsistent, and discriminating position of the Church in its outmoded and self-serving approach to marriage, to partnership, and to love and union.  We've heard it all before, and it still makes little sense, just like celibacy and creeping infallibility.",train,2016-10-05 00:01:22.617875+00,53,505474.0,147485,approved,0,0,0,1,0,0.5,0.1,0.1,0.6,0.4,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,0
7182402,"I always try to judge politicians solely by their policy preferences.

On health care, Trump is a disaster. He wants to destroy that which exists without a replacement plan. That is a path to less availability for psychiatry and pregnancy care, two areas needed for societal health.

On guns, Trump is a disaster. He wants to reduce requirements for gun ownership and he denies that any new restrictive laws could be of benefit. He is a mouthpiece of the NRA.

On taxes, Trump is a disaster. His proposals are a road to benefit the top one percenters.

On the environment, Trump is a disaster. He is all for big coal in the midwest, a horrible pollutant.

On ethnic relations, Trump is a disaster. He advertises his policies with a loud singling out of criminals who are Hispanic or Muslim or foreigner or immigrant, while never singling out white folks.

He is the worst president of the past century based on policy. Anything diagnostic related to his brain, that's just bad icing on a bad cake.",test,2017-11-08 18:27:14.074388+00,54,,398527,approved,0,0,0,65,14,0.5,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,6,10,1
5371428,the truth is insensitive? maybe whites should learn what real discrimination is,train,2017-06-07 10:33:09.289428+00,84,5292575.0,335393,approved,0,0,0,0,0,0.5,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,1
6010028,"Huh, funny somebody removed my post from this article. The language I used was clean but brutally honest. Maybe someone from the SA staff felt this kind of honesty does not need to go out there... Here's what I said AGAIN.... 
Sad... 90% of the NBA are African Americans and living high off the hog but they feel the need to protest against oppression while causing oppression themselves... I believe, in general, that white people, as well as other races in our country, are not out to get them... They, including this non-white person, are just tired of their violence, petty grievances, constant complaining, blind solidarity, and double standards... In all honesty, we were on track into healing as a country and putting racism behind us... Unfortunately someone came along and started stoking the coals again...",train,2017-09-24 01:54:48.473813+00,55,,381256,approved,0,0,0,5,3,0.5,0.1,0.0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,5,10,1
5040063,"RACISM - A derogatory scare word to describe a natural tribal instinct that is currently forbidden to only one tribe.

WHITE PRIVILEGE - The honor of being constantly blamed for everything bad throughout world history.

RACIST - A word used by anyone, white or not, who hates white people.

WHITE SUPREMACIST - Any white person who isn't constantly apologizing for their skin color.

These definitions fit this board perfectly.",train,2017-03-22 19:55:34.411843+00,13,5039555.0,321099,approved,0,0,0,3,2,0.6,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,1
5838490,"Hillary is 100% correct! Her loss had NOTHING to do with the fact she was an awful candidate, a corrupt venal entitled puppet for Wall Street, an arrogant presumptuous psychopath, a two-faced lying hypocrite, none of these factors had ANYTHING to do with her loss--Why? you might ask--BECAUSE all these characteristics were obvious to all in the DNC who anointed her as the NEXT ""identity"" to become royalty--black, then female, apparently was the order of coronation by the Left--

The Media had already prepared their glossy covers with her crown in place--

The media still betrayed her--They could NOT ignore (as they had intended) the Republican candidate despite their orders--Trump played them like PT Barnum and they dutifully kept him FRONT and CENTER in the headlines--even trying to ridicule him as they did, Trump's name was in the news daily and the ""deplorables"" (those ignored by the mainstream parties) who were themselves ""mad as hell"" voted their disgust of party politics--hah, hah",train,2017-08-25 14:40:35.398019+00,105,,369171,approved,0,0,0,0,0,0.8333333333333333,0.0,0.0,0.0,0.1666666666666666,0.8333333333333333,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,0
441667,"When you say ""we"" I can only assume you have a mouse in your pocket, because we Americans are multilingual and most of us are tolerant of others' cultures. The original Americans have, and have had their own dialects first, and the English language second.

For the record, Trump is only ""so popular"" among mostly older, undereducated, and often racist, white males, which judging from your comments is who you represent. You are not in the majority, thank goodness, but only believe you are. Most Americans are far more tolerant of other cultures and languages.",train,2016-08-21 20:58:01.827451+00,21,441246.0,144205,approved,0,0,0,14,0,0.6,0.1,0.0,0.0,0.4,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10,10,1
5696193,Let's investigate Obama's not threatening me but actually damaging me and all American's by weaponizing the NSA and IRS against conservative groups. That is what was truly impeachable if the Republicans had an ounce of spine and was willing to follow the truth rather than worry they would be called names for pointing out that our first Black President was a corrupt Communist,train,2017-08-01 15:42:34.803794+00,21,,361031,approved,0,0,0,0,1,0.5,0.1,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,0
5925752,I was interested in reading the comments to see what the batterer- sympathizers would come up with to defend him! Only fools forgive behavior that's on never-ending repeat. And I'll bet the sympathizers who expect victims to cave like that would not apply the same forgiveness to a female repeat offender. Don Young is a proven racist and misogynist. Replacing him with an equal rights respecting candidate would benefit all Alaskans the same as white male Alaskans.,train,2017-09-09 17:19:18.770871+00,21,,375684,approved,0,0,0,3,0,0.7,0.0,0.1,0.0,0.5,0.7,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,1
382212,To summarize you're argument: Previous crimes make someone more killable. If African Americans would be more respectful they'd get killed less. African Americans don't participate in society. He deserved to die.,train,2016-07-10 18:26:31.130979+00,13,380788.0,140969,approved,0,0,0,0,0,0.9,0.3,0.0,0.0,0.8,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,0
896521,What a disgrace.......these guys sound like our new President.  These two clowns have no place in education and should of course be fired ASAP.  They could apply for a new jobs with the Trump administration.,train,2017-01-25 18:13:15.035736+00,13,,163894,approved,0,0,0,3,0,0.5735294117647058,0.0147058823529411,0.0294117647058823,0.0,0.0441176470588235,0.5441176470588234,0.0147058823529411,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,6,68,0
5229789,"This all stems from BLM's hatred of cops and  making cops squirm,  and  dance to their tune.  This is about power over police and the gay community of Toronto is the victim of BLM's racism against white police officers.",train,2017-05-08 16:14:29.104251+00,54,,332859,approved,0,0,1,20,3,0.6,0.0,0.1,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,1
5839788,"""After several months, he was a disaffected fixture on alt-right websites that draw white supremacists — such as Infowars""
Alex Jones routinely calls white supremacists idiots. I am not sure why they would be drawn to his website except to criticize him.",train,2017-08-25 17:25:36.654048+00,102,,370548,approved,0,0,0,7,2,0.7,0.0,0.1,0.0,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,1
381945,Blacks aren't being killed in greater numbers they just have a higher possibility of being shot due to the fact they make up a smaller percentage of the population yet commit a larger percentage of the crimes.,train,2016-07-10 14:37:02.393588+00,13,381842.0,141068,approved,0,0,0,5,0,0.525,0.0125,0.0,0.0,0.5125,0.2375,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,80,0
